base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
BASE SUR FUENLABRADA,22.22407092344461,2251,BASE SUR FUENLABRADA,243,B012,estres_1_base,Base,1.0,1.0,2262,20160,base,72,5,available,22.3859126984127,11.220238095238095
BASE SUR FUENLABRADA,45.5460875149788,2149,BASE SUR FUENLABRADA,228,B013,estres_1_base,Base,1.0,1.0,2148,20160,base,72,5,available,21.314484126984127,10.654761904761905
Hospital Asociado Universitario Guadarrama,50.90641864260892,0,Hospital Universitario Ramón y Cajal,1,H001,estres_1_base,Base,1.0,1.0,26,20160,hospital,72,5,available,0.12896825396825395,0.12896825396825395
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital El Escorial,28.40533091191339,0,Hospital Virgen de la Torre,2,H003,estres_1_base,Base,1.0,1.0,43,20160,hospital,72,5,available,0.21329365079365079,0.21329365079365079
Hospital General Universitario Gregorio Marañón,71.87520909083015,0,Hospital Universitario Dr. Rodríguez Lafora,1,H004,estres_1_base,Base,1.0,1.0,19,20160,hospital,72,5,available,0.09424603174603174,0.09424603174603174
Hospital La Fuenfría,27.774090864073088,0,Hospital Virgen de la Torre,1,H005,estres_1_base,Base,1.0,1.0,38,20160,hospital,72,5,available,0.1884920634920635,0.1884920634920635
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario 12 de Octubre,21.59846870563204,0,Hospital Universitario Infanta Elena,3,H007,estres_1_base,Base,1.0,1.0,46,20160,hospital,72,5,available,0.2281746031746032,0.2281746031746032
Hospital Universitario de Fuenlabrada,48.242150272027985,0,Hospital El Escorial,1,H008,estres_1_base,Base,1.0,1.0,29,20160,hospital,72,5,available,0.14384920634920637,0.14384920634920637
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Infanta Cristina,37.51751461507206,0,Hospital Universitario de Torrejón,1,H011,estres_1_base,Base,1.0,1.0,36,20160,hospital,72,5,available,0.17857142857142858,0.17857142857142858
Hospital Universitario Infanta Elena,62.66990801656986,0,Hospital Carlos III,1,H012,estres_1_base,Base,1.0,1.0,20,20160,hospital,72,5,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Infanta Sofía,59.73224854131729,0,Hospital Universitario del Sureste,1,H013,estres_1_base,Base,1.0,1.0,24,20160,hospital,72,5,available,0.11904761904761905,0.11904761904761905
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario José Germain,48.00066053527427,0,Hospital Universitario del Sureste,1,H015,estres_1_base,Base,1.0,1.0,30,20160,hospital,72,5,available,0.1488095238095238,0.1488095238095238
Hospital Universitario La Paz,69.52648248723763,0,Hospital Universitario Infanta Sofía,2,H016,estres_1_base,Base,1.0,1.0,19,20160,hospital,72,5,available,0.09424603174603174,0.09424603174603174
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Ramón y Cajal,100.0,0,Hospital Universitario Ramón y Cajal,0,H020,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
BASE NOROESTE,39.234933583451756,1405,BASE NOROESTE,163,B001,estres_1_base,Base,1.0,1.0,1402,20160,base,73,6,available,13.92361111111111,6.95436507936508
BASE NOROESTE,55.9268619977841,1293,BASE NOROESTE,140,B002,estres_1_base,Base,1.0,1.0,1282,20160,base,73,6,available,12.772817460317459,6.359126984126984
BASE NORTE CAPITAL,93.18057140066642,3331,BASE NORTE CAPITAL,365,B003,estres_1_base,Base,1.0,1.0,3342,20160,base,73,6,available,33.10019841269841,16.577380952380953
BASE NORTE CAPITAL,37.23324728395353,3304,BASE NORTE CAPITAL,338,B004,estres_1_base,Base,1.0,1.0,3288,20160,base,73,6,available,32.698412698412696,16.30952380952381
BASE NORTE CAPITAL,41.992317660371484,3074,BASE NORTE CAPITAL,327,B005,estres_1_base,Base,1.0,1.0,3086,20160,base,73,6,available,30.555555555555557,15.307539682539684
BASE NORTE CAPITAL,100.0,3054,BASE NORTE CAPITAL,341,B006,estres_1_base,Base,1.0,1.0,3034,20160,base,73,6,available,30.198412698412696,15.049603174603174
BASE ESTE CORREDOR,100.0,1474,BASE ESTE CORREDOR,90,B007,estres_1_base,Base,1.0,1.0,1444,20160,base,73,6,available,14.47420634920635,7.162698412698412
BASE ESTE CORREDOR,100.0,2104,BASE ESTE CORREDOR,135,B008,estres_1_base,Base,1.0,1.0,2086,20160,base,73,6,available,20.783730158730158,10.347222222222221
BASE ESTE CORREDOR,100.0,1299,BASE ESTE CORREDOR,90,B009,estres_1_base,Base,1.0,1.0,1260,20160,base,73,6,available,12.69345238095238,6.25
BASE ESTE CORREDOR,100.0,1174,BASE ESTE CORREDOR,77,B010,estres_1_base,Base,1.0,1.0,1112,20160,base,73,6,available,11.339285714285714,5.515873015873016
BASE SUR FUENLABRADA,22.937133514127225,1986,BASE SUR FUENLABRADA,215,B011,estres_1_base,Base,1.0,1.0,1976,20160,base,73,6,available,19.65277777777778,9.801587301587302
BASE SUR FUENLABRADA,30.709460747687586,2188,BASE SUR FUENLABRADA,235,B012,estres_1_base,Base,1.0,1.0,2170,20160,base,73,6,available,21.617063492063494,10.76388888888889
BASE SUR FUENLABRADA,100.0,2224,BASE SUR FUENLABRADA,225,B013,estres_1_base,Base,1.0,1.0,2170,20160,base,73,6,available,21.79563492063492,10.76388888888889
Hospital Asociado Universitario Guadarrama,36.00019519933006,0,Hospital Virgen de la Torre,1,H001,estres_1_base,Base,1.0,1.0,35,20160,hospital,73,6,available,0.1736111111111111,0.1736111111111111
Hospital Asociado Universitario Guadarrama,30.760930586160427,0,Hospital Universitario de Torrejón,1,H002,estres_1_base,Base,1.0,1.0,40,20160,hospital,73,6,available,0.1984126984126984,0.1984126984126984
Hospital El Escorial,100.0,52,Hospital Universitario del Sureste,1,H003,estres_1_base,Base,1.0,1.0,49,20160,hospital,73,6,available,0.5009920634920635,0.24305555555555555
Hospital General Universitario Gregorio Marañón,100.0,0,Hospital General Universitario Gregorio Marañón,0,H004,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario 12 de Octubre,80.95326308736595,0,Hospital Universitario Fundación Alcorcón,1,H007,estres_1_base,Base,1.0,1.0,13,20160,hospital,73,6,available,0.06448412698412698,0.06448412698412698
Hospital Universitario de Fuenlabrada,48.22648724172693,0,Hospital Infantil Universitario Niño Jesús,2,H008,estres_1_base,Base,1.0,1.0,29,20160,hospital,73,6,available,0.14384920634920637,0.14384920634920637
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario del Sureste,24.574803918552863,0,Hospital Universitario de La Princesa,3,H010,estres_1_base,Base,1.0,1.0,46,20160,hospital,73,6,available,0.2281746031746032,0.2281746031746032
Hospital Universitario Infanta Cristina,100.0,0,Hospital Universitario Infanta Cristina,0,H011,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H012,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H013,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario José Germain,66.20324847854963,0,Hospital Central de la Defensa Gómez Ulla,2,H015,estres_1_base,Base,1.0,1.0,21,20160,hospital,73,6,available,0.10416666666666667,0.10416666666666667
Hospital Universitario La Paz,100.0,52,Hospital Enfermera Isabel Zendal,2,H016,estres_1_base,Base,1.0,1.0,52,20160,hospital,73,6,available,0.5158730158730158,0.2579365079365079
Hospital Universitario Príncipe de Asturias,25.241256335056867,0,Hospital Universitario del Sureste,2,H017,estres_1_base,Base,1.0,1.0,40,20160,hospital,73,6,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Puerta de Hierro Majadahonda,45.779641908572984,0,Hospital Universitario Dr. Rodríguez Lafora,3,H018,estres_1_base,Base,1.0,1.0,32,20160,hospital,73,6,available,0.15873015873015872,0.15873015873015872
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Ramón y Cajal,81.50624833407244,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H020,estres_1_base,Base,1.0,1.0,12,20160,hospital,73,6,available,0.05952380952380953,0.05952380952380953
BASE NOROESTE,39.103960612431806,1311,BASE NOROESTE,148,B001,estres_1_base,Base,1.0,1.0,1346,20160,base,74,7,available,13.179563492063492,6.676587301587301
BASE NOROESTE,100.0,1633,BASE NOROESTE,164,B002,estres_1_base,Base,1.0,1.0,1642,20160,base,74,7,available,16.245039682539684,8.14484126984127
BASE NORTE CAPITAL,35.367229105509,3227,BASE NORTE CAPITAL,333,B003,estres_1_base,Base,1.0,1.0,3338,20160,base,74,7,available,32.56448412698413,16.557539682539684
BASE NORTE CAPITAL,22.7253503378693,3128,BASE NORTE CAPITAL,350,B004,estres_1_base,Base,1.0,1.0,3190,20160,base,74,7,available,31.339285714285715,15.823412698412698
BASE NORTE CAPITAL,70.38359573807134,3249,BASE NORTE CAPITAL,349,B005,estres_1_base,Base,1.0,1.0,3298,20160,base,74,7,available,32.47519841269841,16.359126984126984
BASE NORTE CAPITAL,22.7323997900468,3201,BASE NORTE CAPITAL,358,B006,estres_1_base,Base,1.0,1.0,3246,20160,base,74,7,available,31.979166666666664,16.101190476190478
BASE ESTE CORREDOR,81.35514324883711,1241,BASE ESTE CORREDOR,80,B007,estres_1_base,Base,1.0,1.0,1342,20160,base,74,7,available,12.812499999999998,6.656746031746032
BASE ESTE CORREDOR,21.574717346349445,1526,BASE ESTE CORREDOR,101,B008,estres_1_base,Base,1.0,1.0,1568,20160,base,74,7,available,15.347222222222223,7.777777777777778
BASE ESTE CORREDOR,40.13481184161638,1368,BASE ESTE CORREDOR,86,B009,estres_1_base,Base,1.0,1.0,1438,20160,base,74,7,available,13.918650793650794,7.132936507936508
BASE ESTE CORREDOR,60.493078298643766,1647,BASE ESTE CORREDOR,116,B010,estres_1_base,Base,1.0,1.0,1716,20160,base,74,7,available,16.681547619047617,8.511904761904763
BASE SUR FUENLABRADA,32.66198724274816,2272,BASE SUR FUENLABRADA,242,B011,estres_1_base,Base,1.0,1.0,2310,20160,base,74,7,available,22.728174603174605,11.458333333333332
BASE SUR FUENLABRADA,60.811467028965474,1985,BASE SUR FUENLABRADA,225,B012,estres_1_base,Base,1.0,1.0,2020,20160,base,74,7,available,19.866071428571427,10.01984126984127
BASE SUR FUENLABRADA,69.98038502632772,2188,BASE SUR FUENLABRADA,225,B013,estres_1_base,Base,1.0,1.0,2200,20160,base,74,7,available,21.765873015873016,10.912698412698413
Hospital Asociado Universitario Guadarrama,100.0,50,Hospital Universitario del Henares,2,H001,estres_1_base,Base,1.0,1.0,50,20160,hospital,74,7,available,0.496031746031746,0.248015873015873
Hospital Asociado Universitario Guadarrama,36.596372817574554,0,Hospital Universitario de La Princesa,2,H002,estres_1_base,Base,1.0,1.0,36,20160,hospital,74,7,available,0.17857142857142858,0.17857142857142858
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,25.086784617241435,0,Hospital Clínico San Carlos,3,H004,estres_1_base,Base,1.0,1.0,44,20160,hospital,74,7,available,0.21825396825396826,0.21825396825396826
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario 12 de Octubre,23.845691275289468,0,Hospital La Fuenfría,1,H007,estres_1_base,Base,1.0,1.0,43,20160,hospital,74,7,available,0.21329365079365079,0.21329365079365079
Hospital Universitario de Fuenlabrada,55.52970919599968,0,Hospital Universitario de Torrejón,1,H008,estres_1_base,Base,1.0,1.0,28,20160,hospital,74,7,available,0.1388888888888889,0.1388888888888889
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario del Sureste,100.0,51,Hospital Asociado Universitario Guadarrama,2,H010,estres_1_base,Base,1.0,1.0,66,20160,hospital,74,7,available,0.5803571428571429,0.3273809523809524
Hospital Universitario Infanta Cristina,60.63877346664098,0,Hospital Infantil Universitario Niño Jesús,2,H011,estres_1_base,Base,1.0,1.0,22,20160,hospital,74,7,available,0.10912698412698413,0.10912698412698413
Hospital Universitario Infanta Elena,67.80090263958839,0,Hospital Universitario 12 de Octubre,1,H012,estres_1_base,Base,1.0,1.0,18,20160,hospital,74,7,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H013,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario José Germain,100.0,0,Hospital Universitario José Germain,0,H015,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario La Paz,85.20467838500915,0,Hospital Universitario La Paz,1,H016,estres_1_base,Base,1.0,1.0,10,20160,hospital,74,7,available,0.0496031746031746,0.0496031746031746
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Ramón y Cajal,36.57826289910722,0,Hospital Universitario del Henares,2,H020,estres_1_base,Base,1.0,1.0,35,20160,hospital,74,7,available,0.1736111111111111,0.1736111111111111
BASE NOROESTE,100.0,1511,BASE NOROESTE,156,B001,estres_1_base,Base,1.0,1.0,1456,20160,base,75,8,available,14.717261904761905,7.222222222222221
BASE NOROESTE,62.562757200496236,1216,BASE NOROESTE,142,B002,estres_1_base,Base,1.0,1.0,1210,20160,base,75,8,available,12.033730158730158,6.001984126984127
BASE NORTE CAPITAL,61.57020727519395,3105,BASE NORTE CAPITAL,343,B003,estres_1_base,Base,1.0,1.0,3114,20160,base,75,8,available,30.84821428571429,15.446428571428573
BASE NORTE CAPITAL,64.74991885478795,3230,BASE NORTE CAPITAL,356,B004,estres_1_base,Base,1.0,1.0,3240,20160,base,75,8,available,32.09325396825397,16.071428571428573
BASE NORTE CAPITAL,38.79219317409108,3212,BASE NORTE CAPITAL,344,B005,estres_1_base,Base,1.0,1.0,3224,20160,base,75,8,available,31.92460317460317,15.99206349206349
BASE NORTE CAPITAL,57.577369689213825,3168,BASE NORTE CAPITAL,350,B006,estres_1_base,Base,1.0,1.0,3186,20160,base,75,8,available,31.517857142857142,15.803571428571427
BASE ESTE CORREDOR,21.26583087032956,1298,BASE ESTE CORREDOR,88,B007,estres_1_base,Base,1.0,1.0,1294,20160,base,75,8,available,12.857142857142856,6.418650793650793
BASE ESTE CORREDOR,42.71400611123191,1102,BASE ESTE CORREDOR,75,B008,estres_1_base,Base,1.0,1.0,1134,20160,base,75,8,available,11.09126984126984,5.625
BASE ESTE CORREDOR,21.82039879497891,1743,BASE ESTE CORREDOR,114,B009,estres_1_base,Base,1.0,1.0,1772,20160,base,75,8,available,17.435515873015873,8.78968253968254
BASE ESTE CORREDOR,20.06069967204967,1521,BASE ESTE CORREDOR,96,B010,estres_1_base,Base,1.0,1.0,1550,20160,base,75,8,available,15.23313492063492,7.688492063492064
BASE SUR FUENLABRADA,75.7392595073657,2303,BASE SUR FUENLABRADA,232,B011,estres_1_base,Base,1.0,1.0,2304,20160,base,75,8,available,22.852182539682538,11.428571428571429
BASE SUR FUENLABRADA,78.94522883243528,1989,BASE SUR FUENLABRADA,221,B012,estres_1_base,Base,1.0,1.0,1976,20160,base,75,8,available,19.66765873015873,9.801587301587302
BASE SUR FUENLABRADA,72.45987416192708,1938,BASE SUR FUENLABRADA,214,B013,estres_1_base,Base,1.0,1.0,1892,20160,base,75,8,available,18.998015873015873,9.384920634920634
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H001,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,49.96966994376908,0,Hospital Universitario Infanta Cristina,3,H004,estres_1_base,Base,1.0,1.0,31,20160,hospital,75,8,available,0.15376984126984128,0.15376984126984128
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario 12 de Octubre,85.37741803758351,0,Hospital Universitario Severo Ochoa,1,H007,estres_1_base,Base,1.0,1.0,8,20160,hospital,75,8,available,0.03968253968253968,0.03968253968253968
Hospital Universitario de Fuenlabrada,100.0,0,Hospital Universitario de Fuenlabrada,0,H008,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario de Torrejón,47.846865084374585,0,Hospital Clínico San Carlos,1,H009,estres_1_base,Base,1.0,1.0,36,20160,hospital,75,8,available,0.17857142857142858,0.17857142857142858
Hospital Universitario del Sureste,40.778985496591034,0,Hospital Universitario Fundación Alcorcón,2,H010,estres_1_base,Base,1.0,1.0,34,20160,hospital,75,8,available,0.16865079365079366,0.16865079365079366
Hospital Universitario Infanta Cristina,20.846590789956494,0,Hospital La Fuenfría,1,H011,estres_1_base,Base,1.0,1.0,43,20160,hospital,75,8,available,0.21329365079365079,0.21329365079365079
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H012,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H013,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario José Germain,100.0,0,Hospital Universitario José Germain,0,H015,estres_1_base,Base,1.0,1.0,0,20160,hospital,75,8,available,0.0,0.0
